Product ID,SKU,Barcode,EAN,UPC,ISBN,MPN,Item name,Color,Size,Product Supplier,Images,Supplier Part Number,Barcode,Sub Category,Product type,In stock,Allocated,On hand,On order,Tax class,Sell code,Buy code,Stock code,WS_HAAKAA PL,Weight,Height,Width,Length,Volume,Brand,Category,Short description
3417,6204,074469475839,,,,,Joico Moisture Recovery Treatment Balm For Thick / Coarse Dry Hair 250ml,,,XPERT_1,,J126764,074469475839,Haircare - Treatments,Default,0,0,0,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Joico,Haircare,
3565,8015,074469492775,,,,,Joico Power Spray Fast-Dry Finishing Spray 300ml,,,XPERT_1,,P016097,074469492775,Haircare - All other,Default,3,0,3,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Joico,Haircare,
3554,8004,074469510714,,,,,Joico Structure Beach Texture Spray 150ml,,,XPERT_1,,P015149,74469510714,Haircare - All other,Default,3,0,3,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Joico,Haircare,
3429,6303,074469510721,,,,,Joico Structure Glamtex 150ml,,,XPERT_1,,J15360,074469510721,Haircare - All other,Default,5,0,5,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Joico,Haircare,
3590,8284,074469510929,,,,,Joico Structure Multistar Airy Lustrous Blow-Dry lotion 150m,,,XPERT_1,,P023595,74469510929,Haircare - All other,Default,56,0,56,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Joico,Haircare,
3555,8005,074469510769,,,,,Joico Structure Smoothshock 150ml,,,XPERT_1,,P023591,074469510769,Haircare - All other,Default,5,0,5,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Joico,Haircare,
5185,10122,074469510745,,,,,Joico Structure Stylemaker Dry Reshaping Spray 300ml,,,INHEALTH,,P023593,074469510745,to mapped,Default,0,0,0,0,T1,4000,5000,1001,0,5,5,5,5,125,Joico,Haircare,
5033,9952,074469510738,,,,,Joico Structure Transfoamer Bodifying Blow-Dry Cream 150ml,,,Xpert Professional_Alfa & Joico C55717,,P023591,074469510738,to be mapped,Default,4,0,4,0,T1,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Joico,Haircare,
3424,6295,074469493963,,,,,Joico Style & Finish Hair Shake 150ml,,,XPERT_1,,J15217,074469493963,Haircare - All other,Default,3,0,3,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Joico,Haircare,
3428,6302,074469492089,,,,,Joico Style & Finish Humidity Blocker Spray 150ml,,,XPERT_1,,J14588L,074469492089,Haircare - All other,Default,35,0,35,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Joico,Haircare,
3561,8011,074469492805,,,,,Joico Style & Finish Power Whip Mousse 300ml,,,XPERT_1,,P016087,074469492805,Haircare - All other,Default,8,0,8,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Joico,Haircare,
3564,8014,074469490344,,,,,Joico Texture Boost Spray 125ml,,,XPERT_1,,P016096,074469490344,Haircare - All other,Default,6,0,6,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Joico,Haircare,
3567,8017,074469493192,,,,,Joico Tint Shot Black 72ml,,,XPERT_1,,P020698,074469493192,Haircare - All other,Default,0,0,0,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Joico,Haircare,
3568,8018,074469493291,,,,,Joico Tint Shot Blonde 72ml,,,XPERT_1,,P020699,74469493291,Haircare - All other,Default,27,0,27,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Joico,Haircare,
3566,8016,074469492522,,,,,Joico Tint Shot Dark Brown 72ml,,,XPERT_1,,P020697,074469492522,Haircare - All other,Default,11,0,11,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Joico,Haircare,
3569,8019,074469493321,,,,,Joico Tint Shot Light Brown 72ml,,,XPERT_1,,P020700,074469493321,Haircare - All other,Default,6,0,6,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Joico,Haircare,
3592,8456,074469512800,,,,,Joico Zero Heat Air Drying Styling Créme (Fine/Medium Hair),,,XPERT_1,,P025918,074469512800,Haircare - All other,Default,5,0,5,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Joico,Haircare,
3593,8457,074469512817,,,,,Joico Zero Heat Air Drying Styling Créme (Thick Hair) 150ml,,,XPERT_1,,P025919,074469512817,Haircare - All other,Default,8,0,8,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Joico,Haircare,
3302,7658,5056080609386,,,,,Joie Bold Group 1/2/3 Car Seat - Slate,,,TONYKEAL,,,5056080609386,Baby Essentials - Car Seats,Default,1,0,1,0,T3,4000,5000,1001,0,0.5,5,5,5,125,Joie,Baby Essentials,
3303,7659,5056080607573,,,,,Joie Every Stage - Two Tone Black,,,TONYKEAL,,,5056080607573,Baby Essentials - Car Seats,Default,4,0,4,0,T3,4000,5000,1001,0,0.5,5,5,5,125,Joie,Baby Essentials,
3305,7661,344,,,,,Joie Spin 360 ISOFix Car Seat Group 0-1 - Ember,,,TONYKEAL,,,344,Baby Essentials - Car Seats,Default,1,0,1,0,T3,4000,5000,1001,0,9.9,5,5,5,125,Joie,Baby Essentials,
3304,7660,5056080605814,,,,,Joie Stages Group 0+/1/2 - Coal,,,TONYKEAL,,,5056080605814,Baby Essentials - Car Seats,Default,1,0,1,0,T3,4000,5000,1001,0,9.9,15,15,15,3375,Joie,Baby Essentials,
2492,100567,1100110011043,,,,,Kegel8 BEAC Med Perisphera O Perineal Probe,,,UK_KEGEL,,10088,1100110011043,Pregnancy & New Mum,Default,2,0,2,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Kegel8,Pregnancy & New Mum,
2487,5372,5055896927202,,,,,Kegel8 Glide Gold Vaginal Probe,,,UK_KEGEL,,11207-PROBEONLY,5055896927202,Pregnancy & New Mum,Default,6,0,6,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Kegel8,Pregnancy & New Mum,
2486,5371,5055896926892,,,,,Kegel8 Lubricant & Care Pack,,,UK_KEGEL,,91589,5055896926892,Pregnancy & New Mum,Default,10,0,10,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Kegel8,Pregnancy & New Mum,
2489,43853,1100110011041,,,,,Kegel8 Pelvic Toner Comfort Probe,,,UK_KEGEL,,81731,1100110011041,Pregnancy & New Mum,Default,1,0,1,0,T6,4000,5000,1001,12.14918699,0.5,5,5,5,125,Kegel8,Pregnancy & New Mum,
2490,43855,5060150390616,,,,,Kegel8 Periform+ Intra-Vaginal Probe,,,UK_KEGEL,,9322,5060150390616,Pregnancy & New Mum,Default,2,0,2,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Kegel8,Pregnancy & New Mum,
2488,43846,5060214840019,,,,,Kegel8 Tight & Tone Electronic Pelvic Toner,,,UK_KEGEL,,9470,5060214840019,Pregnancy & New Mum,Default,4,0,4,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Kegel8,Pregnancy & New Mum,
2491,45117,5060214840002,,,,,Kegel8 Ultra 20 Electronic Pelvic Toner,,,UK_KEGEL,,9475,5060214840002,Pregnancy & New Mum,Default,53,0,53,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Kegel8,Pregnancy & New Mum,
2493,100648,1100110011024,,,,,Kegel8 Vaginal Cones,,,UK_KEGEL,,9024,1100110011024,Pregnancy & New Mum,Default,7,0,7,0,T6,4000,5000,1001,26.74227642,0.5,5,5,5,125,Kegel8,Pregnancy & New Mum,
3665,7668,8020936065814,,,,,Kemon AND 05 Seal Serum 100ml,,,XPERT,,P022812,8020936065814,Haircare - All other,Default,7,0,7,0,T6,4000,5000,1001,0,0.5,5,5,5,125,kemon,Haircare,
3662,7665,8020936065753,,,,,Kemon AND 15 Smooth Cream 200ml,,,XPERT,,P022806,8020936065753,Haircare - All other,Default,0,0,0,0,T6,4000,5000,1001,0,0.5,5,5,5,125,kemon,Haircare,
3664,7667,8020936065777,,,,,Kemon AND 23 Full Fluid 150ml,,,XPERT,,P022810,8020936065777,Haircare - All other,Default,6,0,6,0,T6,4000,5000,1001,0,0.5,5,5,5,125,kemon,Haircare,
3661,7664,8020936065593,,,,,Kemon AND 40 Dry Powder 5g,,,XPERT,,P022802,8020936065593,Haircare - All other,Default,1,0,1,0,T6,4000,5000,1001,0,0.5,5,5,5,125,kemon,Haircare,
3663,7666,8020936065685,,,,,Kemon AND 41 Salty Mist 200ml,,,XPERT,,P022808,8020936065685,Haircare - All other,Default,1,0,1,0,T6,4000,5000,1001,0,0.5,5,5,5,125,kemon,Haircare,
2401,8023,8020936065531,,,,,Kemon AND 44 Vamp Spray 100ml,,,INHEALTH,,,8020936065531,Haircare - All other,Default,47,0,47,0,T6,4000,5000,1001,0,0.5,5,5,5,125,kemon,Haircare,
3660,7663,8020936065470,,,,,Kemon AND 53 Style Foam 200ml,,,XPERT,,P022801,8020936065470,Haircare - All other,Default,1,0,1,0,T6,4000,5000,1001,0,0.5,5,5,5,125,kemon,Haircare,
3659,7662,8020936065555,,,,,Kemon AND Shine Spray 06 200ml,,,XPERT,,P017116,8020936065555,Haircare - All other,Default,6,0,6,0,T6,4000,5000,1001,0,0.5,5,5,5,125,kemon,Haircare,
2706,KER_E053510,3474636494668,,,,,Kerastase  Bain Chroma Captive 250ml,,,LOREALUK,,E053510,3474636494668,Haircare - All other,Default,10,0,10,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Kerastase,Haircare,
2702,KER_E022410,3474636613908,,,,,Kerastase  Elixir Ultime 100ml,,,LOREALUK,,E022410,3474636613908,Haircare - All other,Default,80,0,80,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Kerastase,Haircare,
2696,KER_4402082,3474636382682,,,,,Kerastase  Nutritive Bain Satin 2 250ml,,,LOREALUK,,4402082,3474636382682,Haircare - All other,Default,14,0,14,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Kerastase,Haircare,
2693,KER_4401984,3474636382699,,,,,Kerastase  Nutritive Lait Vital 200ml,,,LOREALUK,,4401984,3474636382699,Haircare - All other,Default,22,1,21,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Kerastase,Haircare,
2699,KER_E007710,3474636382477,,,,,Kerastase  Nutritive Masque Nutrithermique 200ml,,,LOREALUK,,E007710,3474636382477,Haircare - Masks / Masque,Default,5,0,5,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Kerastase,Haircare,
2691,KER_44015370,3474636382712,,,,,Kerastase  Nutritive Masquintense Epais 200ml,,,LOREALUK,,44015370,3474636382712,Haircare - Masks / Masque,Default,6,0,6,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Kerastase,Haircare,
2694,KER_4402020,3474630652439,,,,,Kerastase  Resistance Ciment Thermique 150ml,,,LOREALUK,,4402020,3474630652439,Haircare - All other,Default,21,0,21,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Kerastase,Haircare,
2695,KER_4402026,3474636397891,,,,,Kerastase  Resistance Volumifique Bain 250ml,,,LOREALUK,,4402026,3474636397891,Haircare - All other,Default,16,0,16,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Kerastase,Haircare,
2548,5070,3474636349913,,,,,Kerastase - Discipline Oleo Curl Cream 150ml,,,LOREALUK,,E1669900,3474636349913,Haircare - All other,Default,0,0,0,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Kerastase,Haircare,
2549,5207,3474636397402,,,,,Kerastase - Specifique Bain Anti-Pelliculaire 250ml,,,LOREALUK,,E1923000,3474636397402,Haircare - All other,Default,22,0,22,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Kerastase,Haircare,
2553,5396,3474636591084,,,,,Kerastase Aura Botanica Bain Micellaire  Shampoo 250ml,,,LOREALUK,,E2123500,3474636471515,Haircare - Shampoo,Default,0,0,0,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Kerastase,Haircare,
2364,5397,111,,,,,Kerastase Aura Botanica Shampoo & Conditioner Bundle,,,INHEALTH,,BUNDLE_KER,111,Haircare - Shampoo & Conditioner,Default,--,--,0,--,T6,4000,5000,1001,0,0.5,5,5,5,125,Kerastase,Haircare,
2554,5398,3474636471577,,,,,Kerastase Aura Botanica Soin Fondant Conditioner 200ml,,,LOREALUK,,E2252800,3474636471577,Haircare - Conditioner,Default,1,0,1,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Kerastase,Haircare,
4299,9223,3474636948642,,,,,Kerastase Bain Cicaextreme 250Ml,,,LOREALUK,,E3509500,3474636948642,to be mapped,Default,4,0,4,0,T6,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Kerastase,Haircare,
2708,KER_E057430,3474636397945,,,,,Kerastase Bain De Force Architecte 250ml,,,LOREALUK,,E057430,3474636397945,Haircare - All other,Default,17,0,17,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Kerastase,Haircare,
5224,10142,,,,,,Kerastase Blond Absolu - Ultimate Collection,,,INHEALTH,,,,to be mapped,Default,--,--,5,--,T1,4000,5000,1001,0,5,5,5,5,125,Kerastase,Haircare,
3840,8775,3474636692170,,,,,Kerastase Blond Absolu Bain Lumiére 250ml,,,LOREALUK,,E2921400,3474636692231,to be mapped,Default,18,0,18,0,T6,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Kerastase,Haircare,
3862,8797,3474636881260,,,,,Kérastase Blond Absolu Bain Lumiere 500ml,,,LOREALUK,,,3474636898145,to be mapped,Default,0,0,0,0,T6,4000,5000,1001,0,5,5,5,5,125,Kerastase,Haircare,
4098,9025,3474636692224,,,,,Kerastase Blond Absolu Bain Lumiere 80ml,,,INHEALTH,,,3474636692224,to be mapped,Default,0,0,0,0,T6,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Kerastase,Haircare,
3839,8774,3474636692231,,,,,Kerastase Blond Absolu Bain Ultra-Violet 250ml,,,LOREALUK,,E2921400,3474636692231,to be mapped,Default,14,0,14,0,T6,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Kerastase,Haircare,
4140,9066,3474636939084,,,,,Kerastase Blond Absolu Christmas Scented Candle,,,INHEALTH,,,3474636939084,to be mapped,Default,0,0,0,0,T6,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Kerastase,Bath & Body,
4100,9027,3474636692446,,,,,Kerastase Blond Absolu Cicaplasm 45ml,,,INHEALTH,,,3474636692446,to be mapped,Default,0,0,0,0,T6,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Kerastase,Haircare,
3842,8777,3474636692422,,,,,Kerastase Blond Absolu Cicaplasme 150ml,,,LOREALUK,,E2922600,3474636692422,to be mapped,Default,7,0,7,0,T6,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Kerastase,Haircare,
4388,9311,3474636983957,,,,,Kerastase Blond Absolu Coffret 2021,,,LOREALUK,,E3595500,3474636983957,to be mapped,Default,120,0,120,0,T6,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Kerastase,Haircare,
3841,8776,3474636692361,,,,,Kerastase Blond Absolu Fondant Cicaflash 250ml,,,LOREALUK,,E2922000,3474636692361,to be mapped,Default,6,0,6,0,T6,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Kerastase,Haircare,
4095,9022,3474636885749,,,,,Kerastase Blond Absolu La Vie En Blonde Scented Candle,,,INHEALTH,,,3474636885749,to be mapped,Default,0,0,0,0,T6,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Kerastase,Bath & Body,
4773,9695,3474636948765,,,,,Kerastase Blond Absolu Le Bain Cicaextreme 75ml,,,INHEALTH,,,3474636948765,to be mapped,Default,0,0,0,0,T1,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Kerastase,Haircare,
4772,9694,3474636948567,,,,,Kerastase Blond Absolu Masque Cicaextreme 75ml,,,INHEALTH,,,3474636948567,to be mapped,Default,0,0,0,0,T1,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Kerastase,Haircare,
3843,8778,3474636692408,,,,,Kerastase Blond Absolu Masque Ultra-Violet 200ml,,,LOREALUK,,E2922400,3474636692408,to be mapped,Default,5,0,5,0,T6,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Kerastase,Haircare,
4044,8975,3474636728268,,,,,Kerastase Chronologiste Bain Regenerant Shampoo 250ml,,,LOREALUK,,E2977700,3474636728268,to be mapped,Default,14,0,14,0,T6,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Kerastase,Haircare,
4045,8976,3474636728299,,,,,Kerastase Chronologiste Masque Profond Regenerant 200ml,,,LOREALUK,,E2978000,3474636728299,to be mapped,Default,2,0,2,0,T6,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Kerastase,Haircare,
4043,8974,3474636873999,,,,,Kerastase Chronologiste Pre-Cleanse Regenerant 200ml,,,LOREALUK,,E3291500,3474636873999,to be mapped,Default,2,0,2,0,T6,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Kerastase,Haircare,
4046,8977,3474636874033,,,,,Kerastase Chronologiste Thermique Blow-Dry Cream 150ml,,,LOREALUK,,E3291900,3474636874033,to be mapped,Default,3,0,3,0,T6,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Kerastase,Haircare,
4123,9047,3474636692392,,,,,Kerastase Cicaflash Intense Fortifying Treatment 75ml,,,INHEALTH,,,3474636692392,to be mapped,Default,0,0,0,0,T6,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Kerastase,Haircare,
4302,9226,3474636909292,,,,,Kerastase Cicanuit 90Ml,,,LOREALUK,,E3430100,3464636909308,to be mapped,Default,7,0,7,0,T6,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Kerastase,Haircare,
4035,8966,,,,,,Kerastase Colour Protection Shampoo and Conditioner Bundle,,,INHEALTH,,,,to be mapped,Default,--,--,10,--,T6,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Kerastase,Haircare,
5278,10194A,,,,,,Kerastase Curl Manifesto - Ultimate Collection,,,LOREALUK,,,3474636970155,to be mapped,Default,--,--,6,--,T1,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Kerastase,Haircare,
5270,10188,3474636968688,,,,,Kerastase Curl Manifesto Bain Hydratation Douceur 250ml,,,LOREALUK,,,3474636968688,to be mapped,Default,7,0,7,0,T1,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Kerastase,Haircare,
5466,10401,,,,,,Kerastase Curl Manifesto Coily Hair Routine,,,INHEALTH,,,,to be mapped,Default,--,--,6,--,T1,4000,5000,1001,0,5,5,5,5,125,Kerastase,Haircare,
5273,10191,3474636968749,,,,,Kerastase Curl Manifesto Crème De Jour Fondamentale 150ml,,,LOREALUK,,,3474636968749,to be mapped,Default,6,0,6,0,T1,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Kerastase,Haircare,
5271,10189,3474636968787,,,,,Kerastase Curl Manifesto Fondant Hydratation Essentielle 250ml,,,LOREALUK,,,3474636968787,to be mapped,Default,7,0,7,0,T1,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Kerastase,Haircare,
5297,10215,3474636968763,,,,,Kerastase Curl Manifesto Fondant Hydratation Essentielle 75ml,,,LOREALUK,,,3474636968763,to be mapped,Default,21,0,21,0,T1,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Kerastase,Haircare,
5276,10194,3474636970155,,,,,Kerastase Curl Manifesto Fresh Absolu Spray 190ml,,,LOREALUK,,,3474636970155,to be mapped,Default,8,0,8,0,T1,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Kerastase,Haircare,
5275,10193,3474636968725,,,,,Kerastase Curl Manifesto Gelée Curl Contour 150ml,,,LOREALUK,,,3474636968725,to be mapped,Default,10,0,10,0,T1,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Kerastase,Haircare,
5274,10192,3474636968701,,,,,Kerastase Curl Manifesto Huile Sublime Repair 50ml,,,LOREALUK,,,3474636968701,to be mapped,Default,10,0,10,0,T1,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Kerastase,Haircare,
5272,10190,3474636968817,,,,,Kerastase Curl Manifesto Masque Beurre Haute Nutrition 200ml,,,LOREALUK,,,3474636968817,to be mapped,Default,9,0,9,0,T1,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Kerastase,Haircare,
5371,10285,3474636970162,,,,,Kerastase Curl Manifesto Masque Beurre Haute Nutrition 75ml,,,INHEALTH,,,3474636970162,to be mapped,Default,0,0,0,0,T1,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Dermalogica,Dermalogica,
5317,10232,3474636968695,,,,,Kerastase Curl Manifesto Refresh Absolu 45ml,,,INHEALTH,,,3474636968695,to be mapped,Default,0,0,0,0,T1,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Kerastase,Haircare,
5465,10400,,,,,,Kerastase Curl Manifesto Very Curly Hair Routine,,,INHEALTH,,,,to be mapped,Default,--,--,6,--,T1,4000,5000,1001,0,5,5,5,5,125,Kerastase,Haircare,
5464,10399,,,,,,Kerastase Curl Manifesto Wavy To Curly Hair Routine,,,INHEALTH,,,,to be mapped,Default,--,--,6,--,T1,4000,5000,1001,0,5,5,5,5,125,Kerastase,Haircare,
5318,10233,3474636968824,,,,,Kerastase Curl Mnaifesto Bain Hydratation Douceur 80ml,,,INHEALTH,,,3474636968824,to be mapped,Default,18,0,18,0,T1,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Kerastase,Haircare,
4208,9134,3474636404384,,,,,Kerastase Densifique Bain Homme 250ml,,,LOREALUK,,E1957301,3474636404384,to be mapped,Default,7,0,7,0,T6,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Kerastase,Haircare,
4214,9140,3474636403912,,,,,Kerastase Densifique Bain Stemfree 250ml,,,LOREALUK,,E2646100,3474636403912,to be mapped,Default,7,0,7,0,T6,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Kerastase,Haircare,
4209,9135,3474636404391,,,,,Kerastase Densifique Conditioner 200ml,,,LOREALUK,,E1957500,3474636404391,to be mapped,Default,3,0,3,0,T6,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Kerastase,Haircare,
2710,KER_E072640,3474636356003,,,,,Kerastase Densifique Hair Density Concentrate - 30x6ml,,,LOREALUK,,E072640,3474636356003,Haircare - All other,Default,1,0,1,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Kerastase,Haircare,
4740,9662,3474636356010,,,,,Kerastase Densifique Homme Hair Density Concentrate - 30x6ml,,,LOREALUK,,,3474636356010,to be mapped,Default,1,0,1,0,T1,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Kerastase,Haircare,
4207,9133,3474636403929,,,,,Kerastase Densifique Masque Recovery Stemox 200ml,,,LOREALUK,,E1955501,3474636403929,to be mapped,Default,5,0,5,0,T6,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Kerastase,Haircare,
2711,KER_E1023000,3474636400188,,,,,Kerastase Discipline Bain Fluidealiste 250ml,,,LOREALUK,,E1023000,3474636400188,Haircare - All other,Default,9,1,8,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Kerastase,Haircare,
4097,9024,3474636386284,,,,,Kerastase Discipline Bain Fluidealiste 80ml,,,INHEALTH,,,3474636386284,to be mapped,Default,0,0,0,0,T6,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Kerastase,Haircare,
3861,8796,3474636295463,,,,,Kérastase Discipline Bain Fluidealiste Gentle 500ml,,,LOREALUK,,,3474636295463,to be mapped,Default,5,0,5,0,T6,4000,5000,1001,0,5,5,5,5,125,Kerastase,Haircare,
4391,9314,3474636983995,,,,,Kerastase Discipline Coffret 2021,,,LOREALUK,,E3595900,3474636983995,to be mapped,Default,56,0,56,0,T6,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Kerastase,Haircare,
2519,4968,3474636349821,,,,,Kerastase Discipline Curl Ideal Cleansing Conditioner 400ml,,,LOREALUK,,E1668800,3474636349821,Haircare - Conditioner,Default,6,0,6,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Kerastase,Haircare,
2713,KER_E1121000,3474636400201,,,,,Kerastase Discipline Fondant Fluidealiste 200ml,,,LOREALUK,,E1121000,3474636400201,Haircare - All other,Default,10,0,10,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Kerastase,Haircare,
4130,9054,3474636386291,,,,,Kerastase Discipline Keratine Thermique 50ml,,,INHEALTH,,,3474636386291,to be mapped,Default,0,0,0,0,T6,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Kerastase,Haircare,
4206,9132,3474636400218,,,,,Kerastase Discipline Maskeratine 200ml,,,LOREALUK,,E1043100,KER_E1043100,Haircare - Masks / Masque,Default,16,1,15,0,T6,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Kerastase,Haircare,
2712,KER_E1043100,KER_E1043100,,,,,Kerastase Discipline Maskeratine 200ml,,,LOREALUK,,E1043100,KER_E1043100,Haircare - Masks / Masque,Default,6,0,6,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Kerastase,Haircare,
4103,9030,3474636386307,,,,,Kerastase Discipline Maskeratine 75ml,,,INHEALTH,,,3474636386307,to be mapped,Default,0,0,0,0,T6,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Kerastase,Haircare,
4037,8968,,,,,,Kerastase Discipline Shampoo and Conditioner Bundle,,,INHEALTH,,,,to be mapped,Default,--,--,8,--,T6,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Kerastase,Haircare,
4215,9141,3474636613847,,,,,Kerastase Elixir L'Huile Legere 100ml,,,LOREALUK,,E2689100,3474636613847,to be mapped,Default,4,0,4,0,T6,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Kerastase,Haircare,
4217,9143,3474636624768,,,,,Kerastase Elixir Ultime Huile Rose 100ml,,,LOREALUK,,E2727900,3474636624768,to be mapped,Default,6,0,6,0,T6,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Kerastase,Haircare,
4216,9142,3474636614172,,,,,Kerastase Elixir Ultime Masque 200ml,,,LOREALUK,,E2692500,3474636614172,to be mapped,Default,5,0,5,0,T6,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Kerastase,Haircare,
4506,9440,3474636930791,,,,,Kerastase Elixir Ultime Rouge 100ml - Limited Edition Pack,,,LOREALUK,,,3474636930791,Haircare - All other,Default,12,0,12,0,T6,4000,5000,1001,0,5,5,5,5,125,Kerastase,Haircare,
4218,9144,3474636614028,,,,,Kerastase Elixir Ultime Soin 200ml,,,LOREALUK,,E2795700,3474636614028,to be mapped,Default,1,0,1,0,T6,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Kerastase,Haircare,
3763,8722,3474636614103,,,,,Kerastase Elixir Ultime Sublime Cleansing Oil Shampoo 250ml,,,LOREALUK,,E2691700,3474636400317,to be mapped,Default,5,0,5,0,T6,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Kerastase,Haircare,
5390,10304,3474636614141,,,,,Kerastase Elixir Ultime Travel Set,,,INHEALTH,,2AU50Y,3474636614141,to be mapped,Default,0,0,0,0,T1,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Kerastase,Haircare,
4390,9313,3474636983926,,,,,Kerastase Extentionsite Coffret 2021,,,LOREALUK,,E3595200,3474636983926,to be mapped,Default,47,0,47,0,T6,4000,5000,1001,0,0.5,0.5,0.5,0.5,0.13,Kerastase,Haircare,
2707,KER_E053670,3474636494811,,,,,Kerastase Fondant Chromatique 200ml,,,LOREALUK,,E053670,3474636494811,Haircare - All other,Default,11,0,11,0,T6,4000,5000,1001,0,0.5,5,5,5,125,Kerastase,Haircare,
