Product ID,Product Name,Product Description,Product URL,Product Image URL,Product Price,Currency,Spec UPC,Spec SKU,Spec Brand,Spec MPN,Spec ISBN,Spec EAN,Product Tags,Blacklisted,Product Group
204,Kerastase Resistance Volumifique Bain 250ml,"Who is it for?

Fine, dull hair

Introduction

Formulated to revitalise, rejuvinate and replenish, this luscious treatment
intensifies the strength of the hair fibre from root to tip.

 * Fortifies hair and restores vitality, body and strength
 * Infused with Kerastase-patented Systeme Reconstruction technology to aid in
   the prevention of breakage and split ends
 * Reinforces and rejuvenates weakened, damaged hair
 * Hair is left fuller-looking
 * VitaCiment® strengthens the hair from within and replicates the hair
   structure
 * Contouring Polymers thicken and add volume to the hair

How to Use:

 * Apply to wet hair
 * Massage gently into scalp and hair
 * Rinse and repeat application",https://www.beautyfeatures.ie/kerastase-resistance-volumifique-bain-250ml/,https://cdn11.bigcommerce.com/s-63354/products/204/images/5173/Kerastase-Resistance-Volumifique-Bain-250ml__14845.1496135419.220.220.jpg?c=2,22.1,EUR,3474636397891,KER_4402026,Kerastase,,3474636397891,3474636397891,,FALSE,
207,Kerastase Nutritive Bain Satin 2 250ml,"Who is it for?

Dry & Sensitised Hair

Introduction

A brilliant revitalising cleansing treatment for sensitised, parched hair.

 * Leaves hair soft and shiny
 * Eliminates the harmful effects of over-styling and environmental aggressors
   that parch the hair fibre
 * Relaxes frizz and enhances curls 
 * Infused with nourishing Palm and Shorea Oils
 * Silicone derivatives aid weightlessness and create beautifully smooth and
   luminous hair
 * Glucose to nourish the hair
 * Proteins to smooth and detangle
 * Lipids to protect the hair from the dryingout process

How to Use:

 * Apply to wet hair
 * Massage in gently
 * Leave in for 2-3 minutes
 * Rinse thoroughly and repeat application 

BeautyFeatures Style Guide:

 * We recommend treating your hair weekly with a specific nourishing masque like
   Kerastase Nutritive Masque Nutritermique
   [%%GLOBAL_ShopPathSSL%%/kerastase-nutritive-masque-nutrithermique-200ml/]",https://www.beautyfeatures.ie/kerastase-nutritive-bain-satin-2-250ml/,https://cdn11.bigcommerce.com/s-63354/products/207/images/8460/Kerastase_Nutritive_Bain_Satin_2_250ml__18702.1607082354.220.220.jpg?c=2,22.1,EUR,3474636382682,KER_4402082,Kerastase,,3474636382682,3474636382682,,FALSE,
215,Kerastase Specifique Bain Divalent 250ml (Oily),"Who's it For?

Oily scalp, dry hair

Introduction

This purifying and balancing shampoo treats oily roots and dry ends, helping the
hair fiber regain softness and shine. 

 * Helps to manage and regulate overproduction of sebum
 * Cleans and deeply purifies the scalp
 * Innovative micro beads fused with Salicylic Acid exfoliate the scalp leaving
   it moisturised and soothed
 * Vitamin B6 nourishes and replenishes dry hair
 * Hair is left replenished, beautifully soft and vital

How to use:

 * Massage gently into damp scalp and hair
 * Leave for 2-3 minutes
 * Rinse thoroughly with warm water
 * Repeat if necessary

BeautyFeatures Style Guide:

 * After use, massage a few drops of Kerastase Elixir Ultime
   [%%GLOBAL_ShopPathSSL%%/kerastase-elixir-ultime-100ml/] to condition any dry
   ends

More Info:

 * Silicone-free",https://www.beautyfeatures.ie/kerastase-specifique-bain-divalent-250ml-oily/,https://cdn11.bigcommerce.com/s-63354/products/215/images/10088/Kerastase_Specifique_Bain_Divalent_250ml_1__53500.1632815498.220.220.png?c=2,22.1,EUR,3474636397372,KER_4402185,Kerastase,,3474636397372,3474636397372,,FALSE,
222,Kerastase Elixir Ultime 100ml,"Who is it for?

All hair types

Introduction

Kerastase Elixir Ultime is infused with four lush precious oils (Maize, Argan,
Pracaxi and Camelia) and formulated to deliver soft, radiant and beautifully
nourished hair.

 * OléoComplexe Technology (with Omega 6 plus Vitamins A and E) restores hair,
   combats external aggressors and leaves hair strengthened and nourished
 * Multi-use: apply before and/or after blow-drying, as a finisher to perfect
   your style, to control frizz or for retouches throughout the day for added
   control and protection
 * Provides heat protection from hot styling tools for up to 230°
 * Delivers 48 hours of visibly intense shine
 * No residue: leaves hair silky, weightless and gloriously radiant

How to Use:

 * Apply 1 or 2 pumps on wet or dry hair as a leave-in treatment
 * Start from mid-lengths and work to ends. Style as desired.
   

BeautyFeatures Style Guide:

 * This product is a great multitasker! Try it on the tips of your hair to
   prevent and repair split ends, as a finisher to add gloss or to provide
   frizz-control.
 * Find out which celebrity swears by this product in our blog Celebrity Beauty
   Secrets. [%%GLOBAL_ShopPathSSL%%/blog/celebrity-beauty-secrets/]

 ",https://www.beautyfeatures.ie/kerastase-elixir-ultime-100ml/,https://cdn11.bigcommerce.com/s-63354/products/222/images/8969/Kerastase_Elixir_Ultime_100ml__89035.1635755587.220.220.jpg?c=2,33,EUR,3474636613908,KER_E022410,Kerastase,,3474636613908,3474636613908,,FALSE,
224,Kerastase Resistance Ciment Anti Usure 200ml,"Who is it for?

Weak, Damaged Hair

Introduction

Kérastase Ciment Anti-Usure works to rebuild your hair’s internal strength,
leaving it full of body, vitality and shine as well as incredibly soft.

 * Formulated with Vita-Ciment to instantly rebuilds the inner hair fibre and
   Vita Topseal, which mimics the hair’s natural cuticle layer and seals it in
   for renewed strength
 * Hair shines with strength and body, and is left beautifully soft

How to Use:

 * Put a hazlenut-sized amount of Ciment Anti-Usure in the palm of your hand and
   spread through the lengths and ends
 * Leave to stand for 1 minute
 * Emulsify and rinse thoroughly

BeautyFeatures Style Guide:


 * Fan of hot tool styling? We recommend protecting your strands with Kerastase
   Resistance Ciment Thermique
   [%%GLOBAL_ShopPathSSL%%/kerastase-resistance-ciment-thermique-150ml/], the
   restorative thermo-protecting reconstructive milk.",https://www.beautyfeatures.ie/kerastase-resistance-ciment-anti-usure-200ml/,https://cdn11.bigcommerce.com/s-63354/products/224/images/5179/Kerastase-Resistance-Ciment-Anti-Usure-200ml__47631.1496141699.220.220.jpg?c=2,26.99,EUR,3474636397884,KER_E046500,Kerastase,,3474636397884,3474636397884,,FALSE,
236,Moroccanoil Treatment - 100ml,"Who is it for?

All hair types

Introduction:

Moroccanoil Treatment’s versatile, nourishing and residue-free formula means it
can be used as an all-round conditioning, styling and finishing product. It even
speeds up drying time! This treatment for hair completely transforms and
repairs. Its formula is packed with fatty acids, omega-3 oils and vitamins for
shine and antioxidants for protection. It absorbs instantly to fill in gaps in
the hair created by heat, styling and environmental damage.

 * A great multitasker, leaves no residue
 * Repairs damage, strengthens, adds shine
 * Smooths hair and speeds up drying time 
 * Detangles hair
 * UV guard protects hair from sun damage

How to Use:

 * Apply 1–2 pumps of Moroccanoil® Treatment to clean, towel-dried hair, from
   mid-length to ends.
 * Blow-dry or let dry naturally.
 * Can also be applied on dry hair to tame flyaway, condition and prevent split
   ends and smooth hair.

BeautyFeatures Style Guide:

 * Mix a few drops of Moroccanoil Treatment with Moroccanoil Intense Hydrating
   Mask [%%GLOBAL_ShopPathSSL%%/moroccanoil-intense-hydrating-mask-250ml/] or
   Restorative Hair Mask
   [%%GLOBAL_ShopPathSSL%%/moroccanoil-restorative-hair-mask-250ml/] for added
   nourishment and shine!

Key Information:

 * With natural Argan oil",https://www.beautyfeatures.ie/moroccanoil-treatment-100ml/,https://cdn11.bigcommerce.com/s-63354/products/236/images/7911/Moroccanoil_Treatment_-_100ml__66941.1597656000.220.220.jpg?c=2,39.99,EUR,7290011521011,MOR_MO0002,Moroccanoil,,7290011521011,7290011521011,,FALSE,
237,Moroccanoil Hydrating Style Cream - 300ml,"Who is it for?

All hair types

Introduction:

This award-winning leave-in Styling Cream delivers soft hold while conditioning,
hydrating and taming frizzy hair.

 * Moisture-rich formula for a soft, natural feel
 * Ideal for blow-drying, smoothing flyaways and refreshing next-day hair
 * Argan oil adds shine and definition with soft hold

How to use it:

 * Apply 1–2 pumps of Moroccanoil® Hydrating Styling Cream to damp or dry hair
   from mid-length to ends
 * Blow-dry and style as usual or allow hair to dry naturally

BeautyFeatures Style Guide:

 * For very thick, unmanageable or frizzy hair, mix 1–2 pumps with a few drops
   of Moroccanoil Treatment
   [%%GLOBAL_ShopPathSSL%%/moroccanoil-treatment-100ml/] to tame and condition.

More Info:


 * With Argan Oil, high in tocopherols (Vitamin E), essential fatty acids and
   antioxidants",https://www.beautyfeatures.ie/moroccanoil-hydrating-style-cream-300ml/,https://cdn11.bigcommerce.com/s-63354/products/237/images/5241/Moroccanoil-Hydrating-Style-Cream---300ml__01874.1499244226.220.220.jpg?c=2,30.99,EUR,7290011521028,MOR_MO0004,Moroccanoil,,7290011521028,7290011521028,,FALSE,
238,Moroccanoil Intense Curl Cream - 300ml,"Who is it for?

Unruly curly hair

Introduction

MoroccanOil Intense Curl Cream is the dream product for anyone who loves their
curls but hates trying to tame them! The cult MoroccanOil formula has been
adjusted slightly to create a product specifically for those with unruly curls.

 * Impressive anti-oxidants and intensive hydration capabilities enhance and
   define curly hair
 * Repeated use results in extraordinary hold, shine and protection.

How to use it:

 * Apply one pump (or more, depending on hair length and texture) of
   Moroccanoil® Intense Curl Cream throughout damp or dry strands.
 * Style as usual, or let hair dry naturally.

BeautyFeatures Style Guide:

 * Gently work Intense Curl Cream into dry hair throughout the day to refresh
   curls and control frizz!",https://www.beautyfeatures.ie/moroccanoil-intense-curl-cream-300ml/,https://cdn11.bigcommerce.com/s-63354/products/238/images/7736/Moroccanoil_Intense_Curl_Cream_-_300ml__88475.1593785160.220.220.jpg?c=2,30.99,EUR,7290011521042,MOR_MO0006,Moroccanoil,,7290011521042,7290011521042,,FALSE,
239,Moroccanoil Intense Hydrating Mask 250ml,"Who is it for?

Medium to thick dry hair

Introduction

Treat yourself to a quick, reviving five-minute hair mask: Moroccanoil® Intense
Hydrating Mask is a high-performance, rich and creamy deep conditioner
formulated for medium to thick, dry hair.

 * Infused with antioxidant-rich argan oil and nourishing ingredients, hydrates
   and conditions
 * Dramatically improves hair texture, elasticity, shine and manageability

How to Use:

 * Apply a generous amount of Moroccanoil® Intense Hydrating Mask to towel-dried
   hair and comb through.
 * Leave on for 5–7 minutes and rinse thoroughly. No heat required.
 * Use 1–2 times weekly.

BeautyFeatures Style Guide:

 * For even deeper conditioning, mix in a few drops of Moroccanoil Treatment
   [%%GLOBAL_ShopPathSSL%%/moroccanoil-treatment-100ml/] when using this hair
   mask.",https://www.beautyfeatures.ie/moroccanoil-intense-hydrating-mask-250ml/,https://cdn11.bigcommerce.com/s-63354/products/239/images/7914/Moroccanoil_Intense_Hydrating_Mask_250ml__96458.1597656959.220.220.jpg?c=2,32.39,EUR,7290011521004,MOR_MO0008,Moroccanoil,,7290011521004,7290011521004,,FALSE,
240,Moroccanoil Glimmer Shine Spray - 100ml,"Who is it for?

Thick and Coarse Hair

 Introduction

Moroccanoil Glimmer Shine Spray creates an invisible veil of pure luminous
shine.

 * With natural Argan oil
 * Provides long lasting, unparalleled shine
 * Protects hair from the damaging effects of UV light and free radicals
 * Prevents static and frizz

How to Use:

 * Spray approximately 10 inches (25 cm) from dry hair. Allow product to set for
   3–4 minutes before touching or manipulating hair.
 * For best results, use as a finishing touch after styling.

BeautyFeatures Style Guide:

 * Spray your hairbrush with a light veil of Moroccanoil Glimmer Shine and brush
   through hair to help prevent static and frizz.
 * Repeated applications will enhance the effectiveness of this product,
   especially for thick or coarse hair.
 * Also available as a handy Travel Size 50ml
   [%%GLOBAL_ShopPathSSL%%/moroccanoil-glimmer-shine-spray-travel-size-50ml/]

More Info:

 * With natural Argan Oil",https://www.beautyfeatures.ie/moroccanoil-glimmer-shine-spray-100ml/,https://cdn11.bigcommerce.com/s-63354/products/240/images/5240/Moroccanoil-Glimmer-Shine-Spray---100ml__39027.1499243846.220.220.jpg?c=2,25.3,EUR,7290011521134,MOR_MO0009,Moroccanoil,,7290011521134,7290011521134,,FALSE,
241,Moroccanoil Restorative Hair Mask - 250ml,"Who is it for?

Thick and Damaged Hair

Introduction

Moroccanoil Restorative Hair Mask is a deeply nourishing masque with a unique
formula rich in protein to help restore your hair's inner health.

 * Leaves hair nourished and deeply moisturized 
 * Adds a brilliant shine

How to use:

 * After shampooing, apply a generous amount to towel-dried hair and comb
   through
 * Let product absorb for 5–7 minutes
 * Rinse thoroughly
 * Use once a week and less frequently as hair’s health improves

BeautyFeatures Style Guide:


 * This mask is highly reparative to the internal structure of the hair,
   and should be sealed in afterward with a conditioner such as Moroccanoil
   Extra Volume Conditioner
   [%%GLOBAL_ShopPathSSL%%/moroccanoil-extra-volume-conditioner-250ml/]
 * For thick, coarse hair, add approx. 1 teaspoon of Moroccanoil® Treatment
   [%%GLOBAL_ShopPathSSL%%/moroccanoil-treatment-oil-125ml-special/] for added
   shine, manageability and elasticity

More Info:

 * With natural Argan oil

 ",https://www.beautyfeatures.ie/moroccanoil-restorative-hair-mask-250ml/,https://cdn11.bigcommerce.com/s-63354/products/241/images/8175/Moroccanoil_Restorative_Hair_Mask_-_250ml__19695.1602062714.220.220.jpg?c=2,44.5,EUR,7290011521141,MOR_MO0011,Moroccanoil,,7290011521141,7290011521141,,FALSE,
244,Moroccanoil Moisture Repair Conditioner 250ml,"Who's it For?

Damaged hair

Introduction

Moroccanoil Moisture Repair Conditioner is ideal for hair damaged by over
processing, colour damage and heat styling.

 * Soothes dry, damaged hair
 * Leaves hair soft, manageable and noticeably smoother
 * Safe for colour treated hair
 * With Argan oil, Keratin, Fatty Acids, Protein

How to use:

 * After shampooing, squeeze excess water and apply from mid-length to ends
 * Leave on for 1–2 minutes and rinse well

BeautyFeatures Style Guide:

 * Use regularly with Moroccanoil Moisture Repair Shampoo
   [%%GLOBAL_ShopPathSSL%%/moroccanoil-moisture-repair-shampoo-250ml/] for best
   results

More Info:

 * With natural Argan oil
 * Sulphate-free
 * Paraben-free",https://www.beautyfeatures.ie/moroccanoil-moisture-repair-conditioner-250ml/,https://cdn11.bigcommerce.com/s-63354/products/244/images/5258/Moroccanoil-Moisture-Repair-Conditioner-250ml__28196.1499416660.220.220.jpg?c=2,22.3,EUR,7290011521202,MOR_MO0020,Moroccanoil,,7290011521202,7290011521202,,FALSE,
245,Moroccanoil Treatment - 25ml,"Who is it for?

All hair types

Introduction:

This multitasking cult classic from Moroccanoil
[%%GLOBAL_ShopPathSSL%%/brands/Moroccanoil.html] helps to restore shine,
strengthens the hair and conditions from root to tip. It features an ultra-light
formula that prevents build up and is suitable for all hair types. Natural
ingredients and intensive nutrients ensure that your hair is given the boost it
needs to restore its full health and strength.

 * Adds instant shine with long-term conditioning
 * Enriched with nutrients, makes hair vibrant with health
 * Detangles and speeds up blow-drying time
 * Improves manageability and controls frizz and flyaways
 * UV guard protects your hair from the sun's harmful rays

How to Use:

 * Apply 1–2 pumps of Moroccanoil® Treatment to clean, towel-dried hair, from
   mid-length to ends.
 * Blow-dry or let dry naturally.
 * Apply on dry hair to tame flyaway, condition split ends and smooth hair.

BeautyFeatures Style Guide:

 * Try mixing a few drops of Moroccanoil Treatment with Moroccanoil Intense
   Hydrating Mask
   [%%GLOBAL_ShopPathSSL%%/moroccanoil-intense-hydrating-mask-250ml/] or
   Restorative Hair Mask
   [%%GLOBAL_ShopPathSSL%%/moroccanoil-restorative-hair-mask-250ml/] for added
   nourishment!

Key Information:

 * Multi award-winning
 * Alcohol-free
 * With natural Argan oil",https://www.beautyfeatures.ie/moroccanoil-treatment-25ml/,https://cdn11.bigcommerce.com/s-63354/products/245/images/7904/Moroccanoil_Treatment_-_25ml__40846.1597654163.220.220.jpg?c=2,17.5,EUR,7290011521127,MOR_MO0029,Moroccanoil,,7290011521127,7290011521127,,FALSE,
