Product ID,Product Name,Product Description,Product URL,Product Image URL,Product Price,Currency,Spec UPC,Spec SKU,Spec Brand,Spec MPN,Spec ISBN,Spec EAN,Product Tags,Blacklisted,Product Group
97,Zita West - Vitamen,"ZITA WEST - VITAMEN

Support viable, healthy sperm with VITAMEN from fertility and pregnancy
specialist Zita West. Formulated with a unique combination of vitamins and
minerals vital for the formation of healthy sperm, it contains selenium and zinc
which research suggests is crucial for healthy spermatogenesis and sperm
motility. Zinc particularly, is found in high concentrations in sperm and is a
vital building block for both its tail and outer-layer. Also featuring vitamin
D, Folic Acid, vitamins B6, E & C which protects paternal DNA from oxidative
damage, VITAMEN is a nutritional supplement power packed with antioxidants,
minerals and nutrients designed to support optimal male reproductive health.

Why VITAMEN?

VITAMEN includes vitamins, minerals and nutrients chosen for their high
performing effect on healthy spermatogenesis and sperm motility. Featuring
powerful antioxidants, that work to protect paternal DNA from oxidative damage
and in particular zinc which is found in high concentrations in sperm and is a
crucial building-block for the sperm tail and outer-layer. The creation of a
healthy baby requires both a healthy egg and a supply of properly formed,
mobile, healthy sperm aswell. VITAMEN is formulated to promote the optimal
reproductive health for men and the creation of healthy, viable sperm

Directions for use:


 * It is recommended that you begin taking VITAFEM three months prior to
   conception.

 * Take one capsule, three times a day with food.

 * It is suitable for vegetarians.

 * If under medical supervision, seek guidance from your medical practioner
   before using this product.",https://www.fertilitystore.ie/zita-west-vitamen/,https://cdn11.bigcommerce.com/s-c7kc4/products/97/images/275/zita_west_-_vitamen__01654.1427111057.386.513.jpg?c=2,23.99,EUR,5060074940324,43838,Zita West,,5060074940324,5060074940324,,,
100,Pregnacare Conception,"PREGNACARE CONCEPTION

Support your conception with the all round nutritional supplement from the
makers of the UK’s leading pregnancy supplement, Pregnacare! Formulated to
enhance and support female reproductive health it a selectivly balanced and
comprehensive formula featuring micronutrients, vitamin B12, Folic Acid, iron,
vitamin D and magnesium. Pregnacare Conception is a multi-tasking, high
performing nutritonla supplement that works to prepare the body and optimise
chances of conception. Including copper and biotin which contributes to normal
energy release and the healthy formation of red blood cells and haemoglobin.
Choose Pregnacare for your reproductive and fertility health.

Why Pregnacare?

 * Provides the recommended level of folic acid as determined by the Department
   of Health for all women trying to conceive = 400mcg.

 * Enhances and creates a healthy reproductive system.

 * Delivers a comprehensive combination of vitamins and minerals and bio active
   ingredients to support all round health and vitality.

 * Offers a carefully balanced, comprehensive formulation of micronutrients
   designed for optimal health for both the future mother and baby.

 * Provides and all round nutritional support.

Directions for use:

 * Take one tablet daily.

 * Begin taking the supplements at least 3 months prior to trying to conceive.",https://www.fertilitystore.ie/pregnacare-conception/,https://cdn11.bigcommerce.com/s-c7kc4/products/100/images/400/Pregnacare-Conception__35743.1500087998.386.513.jpg?c=2,13.99,EUR,5021265221585,4636,Vitabiotics,,5021265221585,5021265221585,,,
107,Zita West - Pregnancy Plan,"ZITA WEST - PREGNANCY PLAN

Discover Pregnancy Plan from Zita West, a nutritional supplement specifically
formulated to enhance, support and maintain female fertility and overall
well-being. Created to address the varying needs of the body from pre-conception
through to pregnancy and into breastfeeding, Pregnancy Plan will keep your body
nourished, with over 24 vitamins and minerals, including highly effective
anti-oxidants and folic acid that are vital to your early reproductive health.
Supporting your body to be at it’s most vital, most healthy, Pregnancy Plan
designed by a team of experts will support fertility, provide nutritients vital
for the growing baby and enhance your well-being post natally. Featuring a
unique blend of micro-nutrients that support your recovering metabolism,
Pregnancy Plan is a multi-tasking supplement ideal for every step of your
pregnancy journey.

Why Pregnancy Plan?

Plan Your Conception: Ensuring you are at your most vital and nourished pre
conception is crucial. Pregnancy Plan delivers 24 vitamins, minerals and high
performing anti-oxidants including Folic Acid that are vital components of your
early reproductive health.

Plan Your Pregnancy: Developed by nutritional and fertility specialists, Zita
West Pregnancy Plan is the result of years of experience of assisting women into
optimal nutritional shape for all the stages of reproduction.

Plan For After The Birth: Ensuring you are well nourished post natally is vital
particularly if you are breastfeeding. Pregnancy Plan boasts a unique blend of
micro-nutrients to support your recovering metabolism and this can also be
passed onto your growing baby via your breastmilk.

Directions for use:

 * Take one tablet per day with food.

 * Suitable for vegetarians.

 * Free from artificial colours, preservatives, gluten, yeast and is non-GMO.

 * If under medical supervision seek guidance from your medical practitioner
   before use.",https://www.fertilitystore.ie/zita-west-pregnancy-plan/,https://cdn11.bigcommerce.com/s-c7kc4/products/107/images/285/pregnancy-plan__66331.1427111073.386.513.jpg?c=2,13.99,EUR,5060074940225,4880,Zita West,,5060074940225,5060074940225,,,
108,Zita West - Vitafem,"Vitafem is a multi-vitamin and multi-mineral women’s fertility
supplement specially developed to help support female fertility.

Top Features :

 * Vitafem redresses nutritional imbalances and prepare the body for conception
 * Ensures women are getting the essential nutrients they need while preparing
   for pregnancy.
 * Suitable for Vegans
 * All the essential nutrients needed while preparing for pregnancy
 * Premium multivitamin and mineral with 400mcg folic acid in the active form
 * New formulation contains extra Vitamins C, B6 and Chromium as well as the
   addition of Choline
 * 2 capsules daily

Other Info :

 * For use during preconception for women over 35, or for younger women who
   don’t always eat as well as they might, are very active, stressed, or have
   some digestive issues which could affect how well nutrients are absorbed
 * Providing supplemental intake of Folic Acid and Vitamin D as recommended
 * Combine with Vital DHA
   [%%GLOBAL_ShopPathSSL%%/zita-west-vital-dha-men-women/] 
   [https://www.inhealth.ie/zita-west-vital-dha-men-women/]to boost your Omega 3
   intake and Vitamin D Spray to help boost your important Vitamin D levels. 

Contains : 

 * 60 capsules

 ",https://www.fertilitystore.ie/zita-west-vitafem/,https://cdn11.bigcommerce.com/s-c7kc4/products/108/images/447/Zita_West_Vitafem_Front__53958.1591967450.386.513.jpg?c=2,25.99,EUR,5060074940003,4881,Zita West,,5060074940003,5060074940003,,,
109,Clearblue Advanced Digital Ovulation Test - 10 Tests,"CLEARBLUE ADVANCED DIGITAL OVULATION TEST - 10 TESTS

Track your fertility and ovulation with the Clearblue Advanced Digital Ovulation
Test. Designed to identify your 4 most fertile days in which to successfully
conceive (2 more than any other ovulation test) , by tracking the two key
fertility hormones – LH (Luteinsing Hormone) and Estrogen, this non-invasive
ovulation test delivers 99% accuracy. Featuring Clearblue’s unique algorithm
which adapts to your own personal hormone levels, it is the only test available
that can accurately alter it’s response to suit your individual cycle

How Does the Clearblue Advanced Digital Ovulation Test Work?

Featuring a dual hormone indicator the Clearblue Advanced Digital Ovulation Test
works by detecting the two key fertility hormones, LH (Luteinising Hormone) and
Estrogen, which increases in the days prior to your LH surge. The rise in
Estrogen helps to prepare your body for ovulation as the LH surge releases an
egg from the ovaries, and as your partner’s sperm is viable for five days you
can actually conceive in the days leading up to your ovulation. The test
delivers a 99% accuracy via a non-invasive urine test which identifies the 4
most fertile days in which you can attempt to conceive and can adjust every day
you test according to your own unique hormonal profile.

Directions for use:

 * The Clearblue Advanced Digital Ovulation Test with Dual Hormone Indicator is
   a simple non-invasive urine test, similar to a pregnancy test.

 * Remove the test from it’s foil wrapper, remove the cap and insert the test
   into the holder. You can either place the absorbent tip downwards into your
   urine stream (for 3 seconds) or collect a sample of urine in a clean, dry
   container.

 * The test stick should flash to indicate that it is working and after 5
   minutes a result will be displayed.

 * The test will show a flashing smiley face for the’high’ fertility days prior
   to ovulation and a solid smiley face for your ‘peak’ fertility days
   immediately before and during your ovulation.

 * Commence your first test after your longest sleep and proceed to test every
   day until you have tracked your first peak fertility day.",https://www.fertilitystore.ie/clearblue-advanced-digital-ovulation-test-10-tests/,https://cdn11.bigcommerce.com/s-c7kc4/products/109/images/387/CLEARBLUE-ADVANCED--TEST-10__44596.1497009197.386.513.jpg?c=2,29.99,EUR,4015600566968,43904,Clearblue,,4015600566968,4015600566968,,,
110,Clearblue Advanced Digital Ovulation Test - 20 Tests,"CLEARBLUE ADVANCED DIGITAL OVULATION TEST - 20 TESTS

Keep track of your fertility and ovulation with the Clearblue Advanced Digital
Ovulation Test, with the 20 pack offering a 2 month supply. Created to identify
your 4 most fertile days in which to conceive (2 more than any other ovulation
test) , it tracks the two key fertility hormones – LH (Luteinsing Hormone) and
Estrogen. A non-invasive ovulation test that delivers 99% accuracy, it features
Clearblue’s unique algorithm which adapts to your own personal hormone levels,
it is the only test available that can accurately alter it’s response to suit
your individual cycle

How Does the Clearblue Advanced Digital Ovulation Test Work?

Containing a dual hormone indicator the Clearblue Advanced Digital Ovulation
Test detects the two key fertility hormones, LH (Luteinising Hormone) and
Estrogen, which increase in the days prior to your LH surge. The rise in
Estrogen prepares your body for ovulation as the LH surge releases an egg from
the ovaries, and as your partner’s sperm is viable for five days you may
actually conceive in the days leading up to your ovulation. The test delivers a
99% accuracy via a non-invasive urine test which identifies the 4 most fertile
days in which you can attempt to conceive and can adjust every day you test
according to your own unique hormonal profile.

Directions for use:

 * The Clearblue Advanced Digital Ovulation Test with Dual Hormone Indicator is
   a non-invasive urine test, similar to a pregnancy test.

 * Remove the test from it’s foil wrapper, remove the cap and insert the test
   into the holder. You can either point the absorbent tip downwards into your
   urine stream (for 3 seconds) or collect a sample of urine in a clean, dry
   container.

 * The ovulation test stick should flash to indicate that it is working and
   after 5 minutes a result will be displayed.

 * The test will show a flashing smiley face for the’high’ fertility days prior
   to ovulation and a solid smiley face for your ‘peak’ fertility days
   immediately before and during your ovulation.

 * Start your first test after your longest sleep and proceed to test every day
   until you have tracked your first peak fertility day.

 ",https://www.fertilitystore.ie/clearblue-advanced-digital-ovulation-test-20-tests/,https://cdn11.bigcommerce.com/s-c7kc4/products/110/images/398/Clearblue-Advanced-Digital-Ovulation-Test---20-Tests__28502.1499179972.386.513.jpg?c=2,52.99,EUR,4015600566920,43903,Clearblue,,4015600566920,4015600566920,,,
111,Clearblue Digital Ovulation Test - 10 Tests,"CLEARBLUE DIGITAL OVULATION TEST - 10 TESTS

Clearblue Digital Ovulation Test offers over 99% accuracy as it pinpoints your
two most fertile days with unmistakeable clarity.Measuring levels of the key
fertility hormone LH (luteinising hormone), it places the knowledge directly
into your hands so that you can be confident that your efforts to conceive are
targeted during the most fertile time of the month.

How Does the Clearblue Digital Ovulation Test Work?

Market leaders Clearblue offer a Digital Ovulation test that enhances your
chances of conceiving naturally by detecting and identifying your two most
fertile days (you fertility window). By measuring your levels of LH (luteinising
hormone) the Clearblue Digital Ovulation Test features a unique flashing test
stick symbol that indicates the digital ovulation test is working.

Directions for use:

 * Document your usual cycle length before using for the first time, this
   enables you to test at the correct time to know your LH surge.

 * To work out your cycle length, count the day your period starts (first day of
   full menstrual flow) as Day 1, and continue counting through to the day
   BEFORE your next period starts – the number of days is your cycle length.

 * You are able to test at any time of the day but we do recommend that you test
   at the same time of day each day

 * Try not to urinate for four hours before you do the ovulation test, and you
   should avoid excessive fluid intake before testing – you might find it easier
   to use the first urine of the day.

 * Remove the test from the foil packaging.

 * Before applying urine to the ovulation test stick it must be inserted into
   the test holder

 * Wait for the 'test ready' symbol to appear and take the ovulation test
   immediately

 * Place the absorbent sampler downwards into the urine for 15 seconds

 * Wait for three minutes and read your results.

 * A smiley face means that LH has been detected and your 2 most fertile days
   are today and tomorrow

 * A blank circle means that no LH surge has been detected, and test the same
   time tomorrow with a new ovulation test stick.",https://www.fertilitystore.ie/clearblue-digital-ovulation-test-10-tests/,https://cdn11.bigcommerce.com/s-c7kc4/products/111/images/410/Clearblue-Digital-Ovulation-Test---10-Tests__45415.1504017854.386.513.jpg?c=2,24.99,EUR,4015600568122,43905,Clearblue,,4015600568122,4015600568122,,,
112,Clearblue Digital Pregnancy Test - 1 Test,"CLEARBLUE DIGITAL PREGNANCY TEST - 1 TEST

99% accuracy from the day your period is due and so sensitive it can detect your
pregnancy 4 days early, the Clearblue Digital Pregnancy Test boasts the same
accuracy as an ultrasound scan at dating your pregnancy. Featuring Clearblue’s
‘Smart Dual Sensor’ it delivers your results in just 3 minutes with no need to
interpret the results as the advanced digital display tells you in words whether
your pregnant or not and also indicates how many weeks since conception took
place.

How Clearblue Digital Pregnancy Test Works:

The only test of it’s kind that offers both confirmation of pregnancy and dating
of conception. Clearblue Digital Pregnancy Test gives 99% accuracy from the day
your period is due confirming your pregnancy in words “Pregnant/Not Pregnant”.
The conception indicator feature offers 92% accuracy at detecting your date of
conception with the estimate based on the levels of HCG (pregnancy
hormone)present in your urine – this level is variable from woman to woman.

How to Interpet the Results:

The Clearblue Digital Pregnancy Test provides an estimation of when you’ve
conceived. Your healthcare provider will calculate your stage of pregnancy based
on the first day of your last period, not from the date you conceived. Depending
on your cycle length, conception typically occurs around two weeks after this.
Your test result may say:

 * Not Pregnant: you are not pregnant

 * Pregnant 1-2: you are pregnant and you conceived 1-2 weeks ago. Using a 28
   day cycle your doctor will date your pregnancy at 3-4 weeks.

 * Pregnant 2-3: you are pregnant and you conceived 2-3 weeks ago. Using a 28
   day cycle your doctor will date your pregnancy at 4-5 weeks.

 * Pregnancy 3+: you are pregnant and you conceived more than 3 weeks ago. Using
   a 28 day cycle, your doctor will date your pregnancy at more than 5 weeks.",https://www.fertilitystore.ie/clearblue-digital-pregnancy-test-1-test/,https://cdn11.bigcommerce.com/s-c7kc4/products/112/images/263/clearblue_digital_pregnancy_test_1_test__77344.1426523103.386.513.png?c=2,11.99,EUR,4084500477360,4144,Clearblue,,4084500477360,4084500477360,,,
113,Clearblue Digital Pregnancy Test - 2 Tests,"CLEARBLUE DIGITAL PREGNANCY TEST - 2 TESTS

Delivering 99% accuracy from the day your period is due and a sensitivity so
precise that it can detect your pregnancy 4 days early, the Clearblue Digital
Pregnancy Test features the same accuracy as an ultrasound scan at dating your
pregnancy. Featuring Clearblue’s ‘Smart Dual Sensor’ it delivers results in only
3 minutes with easy to interpret results, as an advanced digital display tells
you in words whether your pregnant or not while also indicating how many weeks
since conception took place.

How Clearblue Digital Pregnancy Test Works:

The only test of it’s kind available on the market that offers both confirmation
of pregnancy and the dating of conception. Clearblue Digital Pregnancy Test
delivers 99% accuracy from the day your period is due confirming in words
“Pregnant/Not Pregnant”. The innovative conception indicator feature gives 92%
accuracy at detecting the date of conception with estimation based on the levels
of HCG (pregnancy hormone) present in your urine – this level may be variable
from woman to woman.

How to Interpret the Results:

The Clearblue Digital Pregnancy Test will clearly estimate the week of your
conception. Your healthcare provider will calculate your stage of pregnancy
based on the first day of your last period, and not from the date you conceived.
Depending on your cycle length, conception typically occurs around two weeks
after this. Your test result may say:

 * Not Pregnant: you are not pregnant

 * Pregnant 1-2: you are pregnant and you conceived 1-2 weeks ago. Using a 28
   day cycle your doctor will date your pregnancy at 3-4 weeks

 * Pregnant 2-3: you are pregnant and you conceived 2-3 weeks ago. Using a 28
   day cycle your doctor will date your pregnancy at 4-5 weeks

 * Pregnancy 3+: you are pregnant and you conceived more than 3 weeks ago. Using
   a 28 day cycle, your doctor will date your pregnancy at more than 5 weeks.",https://www.fertilitystore.ie/clearblue-digital-pregnancy-test-2-tests/,https://cdn11.bigcommerce.com/s-c7kc4/products/113/images/384/CLEARBLUE-DIGITAL-PREGNANCY-TEST-KIT-WITH-CONCEPTION-INDICATOR---2-TESTS__91709.1497006110.386.513.jpg?c=2,16.99,EUR,4084500477285,4145,Clearblue,,4084500477285,4084500477285,,,
114,Clearblue Plus Pregnancy Test - 3 Tests,"CLEARBLUE PLUS PREGNANCY TEST - 3 TESTS

Confirm your pregnancy with ease with the Clearblue Plus Pregnancy Test
featuring Clearblue’s 99% accuracy from the day your period is due. A
revolutionary and award winning design the Clearblue Plus Pregnancy Test offers
a sensitivity so precise that it can detect your pregnancy as early as 4 days
before your period is due, and gives a result in less than 3 minutes. As
accurate as a doctor’s urine test, it is clear why Clearblue remains the brand
most recommended by doctors worldwide.

How Clearblue Plus Pregnancy Test Works:

A user friendly test that features a colour change tip and a control window to
confirm the test is working, the Clearblue Plus Pregnancy Test is 99% accurate
from the day your period is due and sensitive enough to detect the pregnancy
hormone (HCG) in your urine 4 days prior to your period. It features an easy to
read plus (+) or minus (-) result, and an integrated flood guard to ensure the
test works properly

How to interpret the results:

 * Remove the cap and place the colour change tip pointing downwards into the
   urine stream (or collected urine sample) for 5 seconds.

 * The colour tip will turn pink to indicate that the urine is being absorbed.

 * A test ready symbol will flash to alert you to the test working correctly.
   Your result will be displayed in just 3 minutes, though some results may show
   in as little as 1 minute.

 * A clear blue line will appear in the control window to confirm the test has
   worked.

 * After 3 minutes the results will be visible in the result window. A blue ‘+’
   in the result window means ‘Pregnant’. A blue ‘-‘ in the window means ‘Not
   Pregnant’.",https://www.fertilitystore.ie/clearblue-plus-pregnancy-test-3-tests/,https://cdn11.bigcommerce.com/s-c7kc4/products/114/images/386/Clearblue-Plus-Pregnancy-Test---3-Tests__47957.1497006996.386.513.jpg?c=2,89.99,EUR,5410076502172,42118,Clearblue,,5410076502172,5410076502172,,,
115,Clearblue Pregnancy Test - 1 Test,"CLEARBLUE PLUS PREGNANCY TEST – 1 TEST

Confirm your pregnancy with Clearblue Plus Pregnancy Test, an ergonomic design
that features Clearblue’s 99% accuracy from the day your period is due. This
award winning and easy to use Pregnancy Test offers a sensitivity so precise
that it can detect your pregnancy as early as 4 days before your period is due,
and deliver results in less than 3 minutes.Discover why Clearblue remains the
most recommended pregnancy test by doctors worldwide.

How Clearblue Plus Pregnancy Test Works:

An easy to use pregnancy test that features a colour change tip and a control
window that confirm’s the test is working, the Clearblue Plus Pregnancy Test is
99% accurate from the day your period is due and sensitive enough to detect the
pregnancy hormone (HCG) in your urine 4 days prior to your period. It features
an easy to read plus (+) or minus (-) result, and an integrated flood guard to
ensure the test works properly

How to interpret the results:

 * Place the colour change tip pointing downwards into the urine stream (or
   collected urine sample) for 5 seconds.

 * The colour tip will turn pink to indicate that the urine is being absorbed.

 * A test ready symbol will flash to alert you to the test working correctly.
   Your result will be displayed in just 3 minutes, though some results may show
   in as little as 1 minute.

 * A clear blue line will appear in the control window to confirm the test has
   worked.

 * After 3 minutes the results will be visible in the result window. A blue ‘+’
   in the result window means ‘Pregnant’. A blue ‘-‘ in the window means ‘Not
   Pregnant’.",https://www.fertilitystore.ie/clearblue-pregnancy-test-1-test/,https://cdn11.bigcommerce.com/s-c7kc4/products/115/images/376/CLEARBLUE-PREGNANCY-TEST---1-TEST__39890.1497004775.386.513.jpg?c=2,8.99,EUR,4084500477520,4147,Clearblue,,4084500477520,4084500477520,,,
116,Clearblue Ovulation Test 7 + 1,"CLEARBLUE OVULATION TEST

Delivering 99% accuracy in identifying your two most fertile days with
unmistakable clarity via a digital reading, the Clearblue Ovulation Test is
assurance that you are focusing your efforts to conceive at the optimal time of
the month. Through the identification of the key fertility hormone – luteinising
hormone (LH) and measuring it’s changes and surges throughout the month, the
Clearblue Ovulation Test offers results far more accurate than those of calendar
and temperature methods. The pack features 7 Clearblue Ovulation Tests and a
pregnancy test.

How does the Clearblue Ovulation Test Work?

The Clearblue Ovulation Test works by detecting the presence of the key
fertility hormone – luteinising hormone (LH), this enables you to identify your
two most fertile days of the month (your fertility window), so that you can
focus your efforts to conceive at the optimal time. The test also features a
unique flashing test stick symbol for added reassurance that the test is
working.

Directions for use:

 * Track your usual cycle length before using for the first time, this allows
   you to test at the correct time to know your LH surge.

 * To work out your cycle length, count the day your period starts (first day of
   full menstrual flow) as Day 1, and continue counting through to the day
   BEFORE your next period starts – the number of days is your cycle length.

 * You are able to test at any time of the day however we recommend that you
   test at the same time of day each day

 * Try not to urinate for four hours before you do the ovulation test, and you
   should avoid excessive fluid intake before testing – you might find it easier
   to use the first urine of the day.

 * Remove the test from the foil packaging.

 * Before applying urine to the ovulation test stick it must be inserted into
   the test holder

 * Wait for the 'test ready' symbol to appear and take the ovulation test
   immediately

 * Place the absorbent sampler downwards into the urine for 15 seconds

 * Wait for three minutes and your results will be ready

 * A smiley face means that LH has been detected and your 2 most fertile days
   are today and tomorrow

 * A blank circle means that no LH surge has been detected, and test the same
   time tomorrow with a new ovulation test stick.",https://www.fertilitystore.ie/clearblue-ovulation-test/,https://cdn11.bigcommerce.com/s-c7kc4/products/116/images/294/clearblue-ovulation-test_1__33767.1427111082.386.513.jpg?c=2,24.99,EUR,,4169,Clearblue,,,,,,
119,Clearblue Pregnancy Test - Double Check & Date,"CLEARBLUE PREGNANCY TEST - DOUBLE CHECK & DATE

For double the assurance the Clearblue Pregnancy Test – Double Check & Date
features one Clearblue Plus Pregnancy Test stick and one Clearblue Digital
Pregnancy Test with Conception Indicator stick. Confirm your pregnancy with 99%
accuracy from the day your period is due and a sensitivity so precise it can
detect the pregnancy hormone (HCG) in your urine 4 days prior to your period.
The Clearblue Digital Pregnancy Test with Conception Indicator boasts the same
accuracy as an ultrasound scan at dating your pregnancy. Featuring Clearblue’s
‘Smart Dual Sensor’ it delivers your results in just 3 minutes with no need to
interpret the results as the advanced digital display tells you in words whether
your pregnant or not and also indicates how many weeks since conception took
place.

How to Interpret the Results – Clearblue Pregnancy Test with Conception
Indicator

The Clearblue Digital Pregnancy Test will clearly estimate the week of your
conception. Your healthcare provider will calculate your stage of pregnancy
based on the first day of your last period, and not from the date you conceived.
Depending on your cycle length, conception typically occurs around two weeks
after this. Your test result may say:

 * Not Pregnant: you are not pregnant

 * Pregnant 1-2: you are pregnant and you conceived 1-2 weeks ago. Using a 28
   day cycle your doctor will date your pregnancy at 3-4 weeks.

 * Pregnant 2-3: you are pregnant and you conceived 2-3 weeks ago. Using a 28
   day cycle your doctor will date your pregnancy at 4-5 weeks.

 * Pregnancy 3+: you are pregnant and you conceived more than 3 weeks ago. Using
   a 28 day cycle, your doctor will date your pregnancy at more than 5 weeks.

How to interpret the results – Clearblue Plus Pregnancy Test

 * Place the colour change tip pointing downwards into the urine stream (or
   collected urine sample) for 5 seconds.

 * The colour tip will turn pink to indicate that the urine is being absorbed.

 * A test ready symbol will flash to alert you to the test working correctly.
   Your result will be displayed in just 3 minutes, though some results may show
   in as little as 1 minute.

 * A clear blue line will appear in the control window to confirm the test has
   worked.

 * After 3 minutes the results will be visible in the result window. A blue ‘+’
   in the result window means ‘Pregnant’. A blue ‘-‘ in the window means ‘Not
   Pregnant’.",https://www.fertilitystore.ie/clearblue-pregnancy-test-double-check-date/,https://cdn11.bigcommerce.com/s-c7kc4/products/119/images/297/clearblue-double-check-and-date-pregnancy-test-6-pack__47610.1427111084.386.513.jpg?c=2,15.99,EUR,4015600300807,45189,Clearblue,,4015600300807,4015600300807,,,
120,Ibasal Digital Thermometer,"IBASAL DIGITAL THERMOMETER

The Ibasal Digital Thermometer from Fairhaven is the world’s most intelligent
basal thermometer and has revolutionised the BBT method of fertility charting.
More than just a basal thermometer, this FDA cleared fertility monitor is clever
enough to calculate your precise date of ovulation and your peak fertility days
based on your daily temperatures and other fertility indicators. The Ibasal is a
computerised digital basal thermometer and fertility monitor in one that
enhances your chances of conception by accurately measuring your BBT and
interpreting this data to produce a fertility prediction in advance of your
ovulation. Easy to use and featuring an accuracy of 1/100th of a degree, the
Ibasal will collate and store your BBT readings so that you are informed as to
the most fertile days of the month in which to focus your efforts in trying to
fall pregnant.The Ibasal is ideal for women who experience irregular cycles as
well as regular ones, as it continues to learn your body’s own unique patterns
month after month in order to deliver accurate results.

What is Basal Body Temperature?

Your basal body temperature (BBT) is the lowest body temperature recorded in any
24 hour period. To ensure an accurate reading, you need to take your temperature
as you first wake in the morning (even before sitting up in bed). In order to do
this successfully you need a specific basal thermometer which has sensitivity
enough to measure the most minute changes in body temperature. When using the
BBT method try to wake and take your reading at precisely the same time each
morning.

Basal Body Temperature & Ovulation

Basal body temperature (BBT) charting is a tried and true method for determining
when during your menstrual cycle you will ovulate. Prior to ovulation your basal
body temperature will range between 97.2 to about 97.7 degrees Fahrenheit.
However two to three days post ovulation, hormonal changes will cause a
fluctuation of about 0.4 to 1.0 degree in your BBT which is maintained at that
level until your next period. If you conceive your temperature will stay
elevated throughout the pregnancy. Charting your BBT on a month to month basis
you will be able to determine whether there is a pattern to your cycle, which
will assist you in predicting ovulation the next time around.",https://www.fertilitystore.ie/ibasal-digital-thermometer/,https://cdn11.bigcommerce.com/s-c7kc4/products/120/images/298/ibasal_digital_thermometer_1__51873.1427111085.386.513.jpg?c=2,69.99,EUR,895749000394,43486,Fairhaven,,895749000394,895749000394,,,
121,Pregnancy & Ovulation Calendar Wheel,"PREGNANCY & OVULATION CALENDAR WHEEL

Chart every aspect of your reproductive health with the doctor designed
ovulation calendar and pregnancy wheel in one. From preconception to your due
date the 9–Months-Plus Ovulation & Pregnancy Calendar Wheel offers day by day
information relating to your fertility, ovulation and subsequent pregnancy
milestones. Ideal for ‘trying to conceive couples’ and pregnant women the
ovulation calendar will dertermine both ovulation and peak fertility,
implantation and when to expect a missed period. This clever and easy to
interpret tracker can also alert you to when is the best time to take a
pregnancy test all based on your cycle length. The ovulation calendar is also
budget concious as it eliminates the need for copious amounts of tests by
guiding you through your ovulation cycle and pinpointing the most fertile days
in which to test or microscope (saliva testing). Once you have conceived the
pregnancy wheel will guide you through the important dates and milestones of
your pregnancy

Why Use a Pregnancy & Ovulation Calendar Wheel?

This Pregnancy & Ovulation Calendar Wheel is the only ovulation prediction wheel
available that is adjustable to long, short or irregular menstrual cycles.
Designed by fertility expert Dr. Amos Grunebaum it is highly detailed and boasts
a high level of accuracy that most medical professionals including midwives and
doctors use it in medical practice. Through a simple, easy to follow design you
can increase your chances of a successful conception through ovulation tracking
and determining your peak fertility window throughout the month. Can also assist
with charting fetal weight and length on a weekly basis and offers reminders
about doctors visits, tests and important milestones throughout the pregnancy.",https://www.fertilitystore.ie/pregnancy-ovulation-calendar-wheel/,https://cdn11.bigcommerce.com/s-c7kc4/products/121/images/299/fairhaven-health-fertilaid-pregnancy-plus-wheel__42351.1427111086.386.513.jpg?c=2,8.99,EUR,895749000202,4177,Fairhaven,,895749000202,895749000202,,,
123,Wellman Conception 30 Tablets,"Wellman Conception has been developed to provide a comprehensive combination of
vitamins and minerals and bio-active nutrients to help support all round health
and vitality, as well as specific nutrients which have been chosen for their
role in fertility and reproduction. One tablet should be taken daily as an
integral part of a healthy lifestyle, ideally three months before trying to
conceive, while, at the same time, Pregnacare Conception has been specially
designed for your partner, including vitamin B12, vitamin D and 400mcg folic
acid (Vit. B9).

Fertility and Reproduction

Wellman Conception is a comprehensive formulation with specific nutrients,
including zinc which contributes to normal fertility and reproduction. Zinc and
vitamin C also contribute to the protection of cells from oxidative stress, an
important consideration for healthy sperm production as sperm can be damaged by
free radicals. These nutrients also help contribute to the normal function of
the immune system.

Zinc is arguably one of the most important minerals for the male reproductive
system as semen contains 100 times more zinc than is found in the blood. In fact
each ejaculate contains around 5mg of zinc; one half of the whole recommended
daily nutrient intake, therefore 15mg of zinc has been included within the
formulation.

Conception and Spermatogenesis

Vitamin B6 contributes to the regulation of hormonal activity, while zinc
contributes to the maintenance of normal testosterone levels in the blood and
selenium contributes to normal spermatogenesis. Folate, iron, magnesium and
vitamin B12 have a role in cell division, plus vitamin A, which has a role in
the process of cell specialisation.",https://www.fertilitystore.ie/wellman-conception-30-tablets/,https://cdn11.bigcommerce.com/s-c7kc4/products/123/images/401/wellman-conception__77055.1500643965.386.513.jpg?c=2,13.99,EUR,5021265223534,40366,Vitabiotics,,5021265223534,5021265223534,,,
